,image_path,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,AU11,AU12,AU13,AU14,AU15,AU16,AU17,AU18,AU19,AU20
0,/content/dataset_resized/401/00058.png,0.5228063,0.4121818,0.3862679,0.44467548,0.1866729,0.16354647,0.17569566,0.12378039,0.6597428,0.11551938,0.28797504,0.43016064,0.43371573,0.5714551,0.60088444,0.29133382,0.8424542,0.63989055,0.34119064,0.16962937
1,/content/dataset_resized/401/00050.png,0.06967726,0.0929921,0.5575298,0.32124084,0.03587614,0.20150322,0.017999187,0.04142457,0.77133775,-0.15584828,0.34066203,0.26255915,0.39522216,0.06611884,0.5475522,0.8289122,-0.49789867,0.12568127,0.67611474,0.116236635
2,/content/dataset_resized/401/00049.png,-0.0064145476,0.05392596,0.5650063,0.29966348,0.043048844,0.19689071,-0.011066049,0.021285705,0.7645614,-0.19125332,0.35544705,0.22954099,0.37947726,0.024110824,0.54536116,0.977783,-0.7943735,0.023339838,0.7552769,0.121480964
3,/content/dataset_resized/401/00063.png,0.059391588,0.06353538,0.50057983,0.34100682,0.10461877,0.14651375,0.07710973,0.034451146,0.7468637,-0.13452837,0.32337844,0.2125123,0.32150504,0.04417798,0.58370495,0.7474462,-0.37427083,0.16054806,0.6063736,0.11362578
4,/content/dataset_resized/401/00074.png,0.43979862,0.33605376,0.42231894,0.4505982,0.12091934,0.14767542,0.17345816,0.024778455,0.63557434,0.023969792,0.22389866,0.4997221,0.41939503,0.30006355,0.6125016,0.3698439,0.8002412,0.553306,0.39196396,0.16365261
5,/content/dataset_resized/401/00006.png,0.09488973,0.103255704,0.48409384,0.35331938,0.104527764,0.14011003,0.04751633,0.054652754,0.7666066,-0.11513656,0.29062653,0.27607837,0.3303266,0.09213178,0.57767475,0.70627344,-0.2642748,0.21175234,0.5974313,0.13871527
6,/content/dataset_resized/401/00039.png,-0.029360935,0.08823316,0.4474637,0.36405274,0.17791392,0.07113594,0.09006016,0.026316233,0.7184317,-0.15743715,0.30424747,0.26015443,0.2832579,0.0821151,0.57623184,0.7855341,-0.37338254,0.12873071,0.64499545,0.120348096
7,/content/dataset_resized/401/00041.png,0.17175865,0.15842566,0.56992984,0.33515808,0.027474195,0.2122826,0.07085723,0.024012588,0.71267265,-0.11496665,0.35030052,0.31109118,0.43677375,0.10080458,0.5685284,0.75820315,-0.27897963,0.18560751,0.61641616,0.12895569
8,/content/dataset_resized/401/00056.png,0.0059919804,0.21318156,0.35453385,0.39565074,0.2641768,-0.030763775,0.11188474,0.012699515,0.55861396,-0.13369815,0.27817592,0.38046014,0.2572624,0.18264571,0.67298627,0.770486,-0.11111149,0.16383702,0.62457424,0.16648719
9,/content/dataset_resized/401/00076.png,0.18030179,0.1522874,0.50205195,0.35468924,0.06970334,0.18228506,0.058323756,0.04950178,0.7454194,-0.08861911,0.30532485,0.31567627,0.3912037,0.10921584,0.57149094,0.67559266,-0.124399275,0.25272062,0.57561594,0.14174558
10,/content/dataset_resized/401/00019.png,-0.17052518,-0.06963308,0.5397619,0.22537082,0.10131472,0.19891039,-0.03521903,-0.07008811,0.67066836,-0.2408685,0.44826794,0.060387254,0.3306909,-0.17913222,0.59023714,1.4421426,-1.6265483,-0.29451618,0.95305717,0.13645707
11,/content/dataset_resized/401/00078.png,-0.07319836,0.00063692033,0.532887,0.28077248,0.097717464,0.18502016,-0.0257283,-0.011730336,0.72043234,-0.20209111,0.37196484,0.18726799,0.34075165,-0.062639445,0.5805524,1.1949902,-1.1251162,-0.08806899,0.84662765,0.15458845
12,/content/dataset_resized/401/00082.png,0.11559826,0.122197956,0.54908955,0.32130474,0.035780072,0.20252138,0.041506663,0.031745967,0.73515415,-0.13984038,0.35715905,0.26116386,0.41344646,0.07462074,0.5474178,0.8051032,-0.42303345,0.13435464,0.64320564,0.12119049
13,/content/dataset_resized/401/00060.png,0.5124114,0.3998558,0.38598266,0.44277853,0.15084495,0.15710732,0.14295617,0.09629976,0.6662255,0.065536074,0.26143557,0.42864338,0.4514451,0.52656335,0.5402688,0.31160575,0.7990352,0.61186904,0.34947994,0.1835791
14,/content/dataset_resized/401/00034.png,-0.060548887,0.021818712,0.49092847,0.2923995,0.10745514,0.15814641,-0.036919072,0.0145146325,0.71129966,-0.19752418,0.34191793,0.20176017,0.31944668,-0.031640917,0.57988524,1.0754148,-0.9339112,-0.029378831,0.7868704,0.15440643
15,/content/dataset_resized/401/00081.png,-0.08001058,-0.014814422,0.52853173,0.22101088,0.102200806,0.20487833,0.007700935,-0.104340605,0.58472884,-0.18259849,0.47409296,0.070905715,0.3651659,-0.1911419,0.6344167,1.4232905,-1.503445,-0.29038867,0.9215303,0.15759666
16,/content/dataset_resized/401/00040.png,0.06060615,0.17546946,0.43508178,0.4020684,0.20779516,0.053912222,0.19760789,-0.019731812,0.5989215,-0.12305736,0.30613855,0.33881864,0.30774808,0.13176057,0.6123588,0.6906929,-0.0075986385,0.2099983,0.56710726,0.112798944
17,/content/dataset_resized/401/00045.png,0.13398865,0.13002253,0.54740816,0.35720536,0.07585153,0.17982835,0.094356045,0.02319257,0.74031556,-0.10429678,0.31176886,0.3200609,0.37685463,0.101517126,0.601446,0.7224015,-0.22632322,0.223288,0.6052463,0.12070568
18,/content/dataset_resized/401/00083.png,0.11773179,0.11556685,0.55285096,0.3352536,0.044239923,0.19595551,0.04179707,0.04949635,0.7600771,-0.13211994,0.33803102,0.28220573,0.40317005,0.08520667,0.55897534,0.7790238,-0.35789952,0.17390876,0.6421643,0.13055916
19,/content/dataset_resized/401/00012.png,0.22372447,0.2542442,0.47878808,0.41385174,0.16932091,0.09442067,0.22403233,-0.013895072,0.56894934,-0.050926767,0.30127418,0.42669213,0.3619158,0.19031869,0.6760105,0.5959816,0.25487497,0.32259342,0.50011724,0.14092278
20,/content/dataset_resized/401/00027.png,0.043818355,0.09375614,0.5052409,0.3039325,0.079483256,0.17971757,0.013044849,0.0042993054,0.66471034,-0.1584503,0.34927294,0.24793671,0.367064,0.013155729,0.5884009,0.9385059,-0.6441932,0.04932812,0.6999662,0.1421639
21,/content/dataset_resized/401/00087.png,0.10597017,0.10403232,0.4919519,0.3548631,0.10548373,0.13071069,0.059714854,0.05647308,0.7592087,-0.110629894,0.305706,0.26217932,0.34156895,0.0873798,0.57391346,0.7188165,-0.26419422,0.20161593,0.60444033,0.15542708
22,/content/dataset_resized/401/00064.png,0.48031366,0.39485592,0.36518145,0.44292834,0.15769204,0.1444977,0.12888062,0.09227991,0.6382754,0.05845035,0.23761737,0.44460815,0.42753997,0.504071,0.5421533,0.29346234,0.8197651,0.60485435,0.3496161,0.1839012
23,/content/dataset_resized/401/00059.png,0.5204742,0.43122822,0.38264453,0.44039193,0.18786557,0.15128416,0.19454508,0.07682449,0.6241988,0.08921323,0.2943587,0.42464066,0.43207824,0.5887402,0.59474707,0.32621837,0.7787864,0.60288477,0.3307017,0.14794938
24,/content/dataset_resized/401/00036.png,0.07983714,0.118663386,0.52876306,0.3175474,0.04324183,0.19979039,0.016296327,0.020364605,0.71792346,-0.16156898,0.332987,0.278788,0.39268327,0.07048389,0.5458228,0.82547855,-0.47660962,0.12046619,0.65161604,0.11384581
25,/content/dataset_resized/401/00072.png,0.15168531,0.22613849,0.40175968,0.39680356,0.19725737,0.051261008,0.13717042,0.0245623,0.6057044,-0.0764028,0.2859295,0.37658575,0.32033423,0.17711276,0.64853704,0.6386124,0.10359448,0.26882643,0.53536856,0.16362463
26,/content/dataset_resized/401/00053.png,0.5196996,0.38121405,0.40410262,0.44140345,0.13346775,0.15540838,0.16824411,0.049945228,0.6451756,0.056945436,0.24871375,0.45544505,0.43131912,0.4301192,0.626024,0.32953376,0.8110772,0.59989154,0.33753037,0.16274272
27,/content/dataset_resized/401/00003.png,0.40233532,0.34660888,0.40988562,0.45064694,0.12826073,0.12389712,0.16199212,0.0143362135,0.62265813,-0.0114989085,0.21588519,0.49907175,0.4133919,0.33444285,0.6070483,0.38018113,0.7618569,0.5353157,0.40009028,0.15060155
28,/content/dataset_resized/401/00024.png,0.07601288,0.100835815,0.5097474,0.3094536,0.06933673,0.1847439,0.022340447,0.007567309,0.6960728,-0.15520096,0.35595328,0.23581296,0.3826064,0.035353184,0.55847216,0.91327804,-0.59600234,0.070025116,0.680467,0.13755894
29,/content/dataset_resized/401/00073.png,0.1801674,0.15961215,0.4822381,0.34634826,0.073651776,0.17793325,0.05008158,0.049563255,0.7108499,-0.10125239,0.3194326,0.30010226,0.39459965,0.102626964,0.5612988,0.6980933,-0.15408513,0.22870643,0.5704125,0.14779441
30,/content/dataset_resized/401/00016.png,0.44698358,0.37509406,0.3898887,0.4366058,0.16104773,0.12806772,0.19313775,0.00934004,0.6075525,0.026104234,0.2676507,0.42408442,0.41669407,0.4259737,0.5956227,0.39691472,0.67733705,0.5182026,0.3714326,0.14038645
31,/content/dataset_resized/401/00085.png,0.10708959,0.10535821,0.4999115,0.34839535,0.09052445,0.15152508,0.068055734,0.041202344,0.74713004,-0.110779405,0.30773574,0.2612332,0.34616432,0.07742259,0.5800956,0.6960347,-0.24986884,0.20224285,0.5893891,0.12881376
32,/content/dataset_resized/401/00062.png,0.41108853,0.38077295,0.30525172,0.4411895,0.1880176,0.096497804,0.11488718,0.058835022,0.6015569,0.021995522,0.21908721,0.42238545,0.39637142,0.45560843,0.51757795,0.33510327,0.7519172,0.5407012,0.37093925,0.1869095
33,/content/dataset_resized/401/00084.png,0.37357718,0.34059042,0.343132,0.439426,0.16341847,0.08537145,0.13930443,-0.004406281,0.5936048,-0.01419939,0.20887345,0.4162135,0.38854194,0.3598287,0.5765399,0.38927457,0.67585886,0.49334458,0.4043598,0.16247594
34,/content/dataset_resized/401/00007.png,0.1398254,0.1662975,0.46035975,0.38999295,0.14486709,0.10026789,0.13181342,0.0201931,0.68419063,-0.08605701,0.27988362,0.3353879,0.33517548,0.13133645,0.61082315,0.6198362,0.038699895,0.27369985,0.548054,0.13815063
35,/content/dataset_resized/401/00004.png,0.42773074,0.36133307,0.3787313,0.44690505,0.14282292,0.113322616,0.14882539,0.022386402,0.61598283,0.0012747953,0.21846691,0.46524575,0.4161768,0.37579718,0.58765304,0.3673764,0.760208,0.54210395,0.38328856,0.16979699
36,/content/dataset_resized/401/00070.png,0.074611485,0.16311094,0.47122616,0.35644448,0.13946266,0.102648556,0.066376105,0.002856359,0.6194183,-0.1345753,0.29162696,0.35309416,0.32648242,0.1165383,0.6542044,0.8108744,-0.29701653,0.16247782,0.640073,0.15261322
37,/content/dataset_resized/401/00057.png,0.49669623,0.3971008,0.39880782,0.4317242,0.17078044,0.15247025,0.2536098,0.0040422827,0.5595353,0.06708444,0.30448624,0.42262214,0.42312935,0.41917208,0.641202,0.35116678,0.75914335,0.53845716,0.3106627,0.122117825
38,/content/dataset_resized/401/00021.png,0.30015346,0.22843379,0.54615366,0.4146774,0.08587149,0.1714981,0.1995402,0.0032166392,0.642993,-0.04546323,0.28342786,0.42756754,0.41727716,0.17107779,0.62973344,0.5334718,0.33946717,0.397625,0.48145044,0.14474483
39,/content/dataset_resized/401/00035.png,0.07203095,0.09951843,0.52976024,0.33092847,0.054172024,0.1804669,0.011054277,0.0559179,0.767788,-0.16105348,0.3237315,0.2712539,0.3783527,0.084835514,0.5397167,0.7993645,-0.43526754,0.15138401,0.6529485,0.1278221
40,/content/dataset_resized/401/00080.png,0.027655423,0.065256745,0.5624285,0.28504342,0.060247898,0.20937505,0.025922552,-0.016739182,0.6913505,-0.16629517,0.40371248,0.20609465,0.40211058,-0.02195394,0.57207686,1.0829793,-0.8996906,-0.036979884,0.7743008,0.14292058
41,/content/dataset_resized/401/00037.png,0.07108076,0.10084252,0.47851077,0.36137012,0.12591513,0.124590114,0.09146648,0.027620945,0.7333145,-0.11415785,0.29696852,0.26909444,0.3221371,0.073539466,0.5866597,0.70059603,-0.22656819,0.19825871,0.5971206,0.12372886
42,/content/dataset_resized/401/00002.png,0.48045367,0.36620945,0.3766513,0.44463474,0.1395432,0.12914515,0.14473937,0.048281126,0.6315338,0.032647483,0.22541243,0.44871047,0.42159915,0.397112,0.5873523,0.32995573,0.8071587,0.579087,0.35185742,0.1849187
43,/content/dataset_resized/401/00061.png,0.047878474,0.076583594,0.47326607,0.32934228,0.0901701,0.14764725,-0.0041131973,0.065546684,0.7710446,-0.15777989,0.31461388,0.22764061,0.33851993,0.061727673,0.5357073,0.8003221,-0.46008494,0.13643701,0.64633,0.14133872
44,/content/dataset_resized/401/00069.png,0.15369993,0.27421138,0.42225814,0.4291346,0.22907932,0.053764433,0.24750036,-0.03922639,0.49685457,-0.08399539,0.28880697,0.4685655,0.30345938,0.21888372,0.65545917,0.6307271,0.26952457,0.2920394,0.500812,0.10804236
45,/content/dataset_resized/401/00013.png,0.51757526,0.38352948,0.38821208,0.434552,0.16611975,0.22390227,0.15499172,0.16334888,0.70476425,0.13613352,0.2881995,0.44270837,0.44539186,0.5170766,0.5707265,0.23104195,0.89607704,0.6606452,0.32806608,0.17453948
46,/content/dataset_resized/401/00066.png,0.1542505,0.18739974,0.48499754,0.3642165,0.10648853,0.13644844,0.08958573,0.020719618,0.667634,-0.09648326,0.29682353,0.35467625,0.36338222,0.1417481,0.6219803,0.6784174,-0.08803198,0.23925734,0.5697679,0.13540523
47,/content/dataset_resized/401/00015.png,0.13361874,0.25055385,0.43956974,0.41216773,0.22621162,0.039815426,0.2278291,-0.0220147,0.540553,-0.071579784,0.31028044,0.4188221,0.32388848,0.18662167,0.6766826,0.6710667,0.11519596,0.24601471,0.5423151,0.1458337
48,/content/dataset_resized/401/00033.png,-0.14748879,-0.046529487,0.45408496,0.28944087,0.16969621,0.11405747,-0.07742812,0.011888482,0.71358466,-0.20847528,0.31868696,0.17485958,0.25146753,-0.095639735,0.62748706,1.2451764,-1.1974202,-0.099901944,0.88722813,0.2032075
49,/content/dataset_resized/401/00077.png,0.00940305,0.063834414,0.50926846,0.3029832,0.07647604,0.1781845,-0.016765833,0.017931186,0.73037803,-0.17217362,0.3400373,0.23156862,0.35764948,0.011960894,0.5611667,0.9724555,-0.7404666,0.034605354,0.73692065,0.1420204
50,/content/dataset_resized/401/00029.png,-0.15862553,-0.06573586,0.52692443,0.23276287,0.12528309,0.17846493,-0.0485093,-0.05584251,0.67971694,-0.20690767,0.43689898,0.08327699,0.32654116,-0.18596572,0.6146852,1.4770933,-1.6286471,-0.29031608,0.9887944,0.18604086
51,/content/dataset_resized/401/00047.png,-0.059916988,0.0064615756,0.5836511,0.22750132,0.06655565,0.24154064,0.0163199,-0.08404445,0.6263179,-0.17252773,0.47889215,0.123341694,0.4084859,-0.16137987,0.6154549,1.3756489,-1.4286431,-0.25089356,0.91884065,0.146807
52,/content/dataset_resized/401/00071.png,0.35317972,0.28709394,0.5064522,0.43933886,0.14503688,0.13146603,0.26544788,-0.005516939,0.57515424,-0.0031330204,0.29142436,0.46713418,0.39657176,0.22857039,0.65662915,0.493899,0.52520484,0.43696222,0.42889905,0.15674902
53,/content/dataset_resized/401/00030.png,0.004345119,0.07597485,0.53329706,0.3186978,0.07256751,0.1735468,0.0010210872,0.029411476,0.74431705,-0.18559216,0.32221115,0.2710003,0.34542245,0.06438035,0.57886064,0.9016201,-0.63524806,0.08790442,0.7043741,0.11368568
54,/content/dataset_resized/401/00001.png,0.3967035,0.32808074,0.42452782,0.44523773,0.1480228,0.11671434,0.17695428,-0.008897446,0.62836564,-0.016632974,0.23441395,0.42785242,0.41170853,0.3850685,0.59472674,0.45471913,0.5813066,0.5021261,0.42761636,0.15831582
55,/content/dataset_resized/401/00020.png,0.15317672,0.15391901,0.59029794,0.31746358,0.025712058,0.22444347,0.08429618,-0.005736895,0.6625968,-0.12685446,0.38421273,0.2952694,0.44926074,0.06787273,0.5820116,0.8559253,-0.44260165,0.114633515,0.6508024,0.12878571
56,/content/dataset_resized/401/00065.png,0.030346364,0.07444428,0.5681777,0.3204069,0.040541753,0.19254303,0.0019472241,0.037335362,0.77753687,-0.17910776,0.33037895,0.26790264,0.38068068,0.06314522,0.5500477,0.88544035,-0.60672295,0.09992966,0.7125412,0.121831544
57,/content/dataset_resized/401/00028.png,-0.16323279,-0.052415892,0.53366375,0.2321857,0.110979594,0.18690997,-0.057044968,-0.062241547,0.6698026,-0.20965697,0.42011508,0.11344157,0.32916978,-0.17641532,0.6213478,1.4451281,-1.5898643,-0.27785584,0.98240685,0.17324504
